	diseaseId	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	autism_subtype_broad	n_genes	is_autism	Degree_Centrality	Betweenness_Centrality	Degree
2181	C1332347	Atypical Ductal Breast Hyperplasia	disease	C04	Neoplastic Process	Not Autism	5	False	0.0014541929229277752	0.0002107620538624728	15
2182	C1840437	Isolated hyperchlorhidrosis	phenotype		Finding	Not Autism	1	False	0.0	0.0	0
2183	C0001890	Akinetic Petit Mal	disease	C10	Disease or Syndrome	Not Autism	8	False	0.003005332040717402	0.00019053034933448179	31
2184	C0014553	Absence Epilepsy	disease	C10	Disease or Syndrome	Not Autism	8	False	0.003005332040717402	0.00019053034933448179	31
2185	C0087012	Ataxia, Spinocerebellar	disease	C10;C16	Disease or Syndrome	Not Autism	34	False	0.00116335433834222	1.9508761461348145e-05	12
2186	C0206368	Exfoliation Syndrome	disease	C11	Disease or Syndrome	Not Autism	6	False	0.00058167716917111	0.00014868091044451903	6
2187	C0751124	Epilepsy, Absence, Atypical	disease	C10	Disease or Syndrome	Not Autism	8	False	0.003005332040717402	0.00019053034933448179	31
2188	C0752120	Spinocerebellar Ataxia Type 1	disease	C10;C16	Disease or Syndrome	Not Autism	34	False	0.00116335433834222	1.9508761461348145e-05	12
2189	C0752121	Spinocerebellar Ataxia Type 2	disease	C10;C16	Disease or Syndrome	Not Autism	34	False	0.00116335433834222	1.9508761461348145e-05	12
2190	C0752122	Spinocerebellar Ataxia Type 4	disease	C10;C16	Disease or Syndrome	Not Autism	35	False	0.00116335433834222	1.9508761461348145e-05	12
2191	C0752123	Spinocerebellar Ataxia Type 5	disease	C10;C16	Disease or Syndrome	Not Autism	34	False	0.00116335433834222	1.9508761461348145e-05	12
2192	C0752124	Spinocerebellar Ataxia Type 6 (disorder)	disease	C10;C16	Disease or Syndrome	Not Autism	34	False	0.00116335433834222	1.9508761461348145e-05	12
2193	C0752125	Spinocerebellar Ataxia Type 7	disease	C10;C16	Disease or Syndrome	Not Autism	34	False	0.00116335433834222	1.9508761461348145e-05	12
2194	C1720416	Episodic ataxia type 2 (disorder)	disease	C10;C11;C23	Disease or Syndrome	Not Autism	1	False	0.00116335433834222	6.070155140222753e-05	12
2195	C1832884	Hemiplegic migraine, familial type 1	disease	C10;C23	Disease or Syndrome	Not Autism	1	False	0.00116335433834222	6.070155140222753e-05	12
2196	C1832903	MIGRAINE, SPORADIC HEMIPLEGIC	disease	C10	Disease or Syndrome	Not Autism	1	False	0.00116335433834222	6.070155140222753e-05	12
2197	C2673809	Infantile nystagmus	phenotype		Finding	Not Autism	11	False	9.694619486185167e-05	0.0	1
2198	C3494934	Benign paroxysmal torticollis of infancy	disease		Finding	Not Autism	1	False	0.00116335433834222	6.070155140222753e-05	12
2199	C4281785	Childhood Absence Epilepsy	disease	C10	Disease or Syndrome	Not Autism	8	False	0.003005332040717402	0.00019053034933448179	31
2200	C4310716	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 42	disease		Disease or Syndrome	Not Autism	1	False	0.00116335433834222	6.070155140222753e-05	12
2201	C4317339	Juvenile Absence Epilepsy	disease	C10	Disease or Syndrome	Not Autism	8	False	0.003005332040717402	0.00019053034933448179	31
2202	C3538999	DYSTONIA 23	disease		Disease or Syndrome	Not Autism	2	False	0.00058167716917111	5.483368933857488e-05	6
2203	C0020615	Hypoglycemia	disease	C18	Disease or Syndrome	Not Autism	10	False	0.022879301987396995	0.00012868095743409635	236
2204	C0206762	Limb Deformities, Congenital	group	C05;C16	Congenital Abnormality	Not Autism	16	False	0.0014541929229277752	6.083062157447517e-05	15
2205	C0271708	Fasting Hypoglycemia	phenotype	C18	Disease or Syndrome	Not Autism	10	False	0.022879301987396995	0.00012868095743409635	236
2206	C0271710	Reactive hypoglycemia	disease	C18	Disease or Syndrome	Not Autism	10	False	0.022879301987396995	0.00012868095743409635	236
2207	A06	Timothy Syndrome	disease	C05;C14;C16;C23;F03	Disease or Syndrome	Syndromic Autism	1	True	9.694619486185167e-05	0.0	1
2208	C2678478	Brugada Syndrome 3	disease	C14;C16	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
2209	C0004331	Auriculo-Ventricular Dissociation	phenotype	C14;C23	Pathologic Function	Not Autism	4	False	0.003005332040717402	0.00015453694620412033	31
2210	C0018794	Heart Block	disease	C14;C23	Disease or Syndrome	Not Autism	4	False	0.003005332040717402	0.00015453694620412033	31
2211	C0037052	Sick Sinus Syndrome	disease	C14;C23	Disease or Syndrome	Not Autism	6	False	0.007464857004362579	0.0011616070775260937	77
2212	C0039240	Supraventricular tachycardia	disease	C14;C23	Disease or Syndrome	Not Autism	1	False	0.0007755695588948134	5.189284090240283e-06	8
2213	C0428908	Sinus Node Dysfunction (disorder)	disease	C14;C23	Disease or Syndrome	Not Autism	4	False	0.00639844886088221	0.0007588365631396072	66
2214	C3554018	SINOATRIAL NODE DYSFUNCTION AND DEAFNESS	disease		Disease or Syndrome	Not Autism	1	False	0.0007755695588948134	5.189284090240283e-06	8
2215	C3809609	PRIMARY ALDOSTERONISM, SEIZURES, AND NEUROLOGIC ABNORMALITIES	disease		Disease or Syndrome	Not Autism	1	False	0.0007755695588948134	5.189284090240283e-06	8
2216	C0268505	Ocular albinism, type II	disease	C11;C16;C17;C18	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
2217	C0339535	Night blindness, congenital stationary	disease	C11;C16	Congenital Abnormality	Not Autism	15	False	0.0009694619486185168	0.0001874088142090672	10
2218	C1845407	CONE-ROD DYSTROPHY, X-LINKED, 3	disease	C11;C16	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
2219	C1848172	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2A	disease	C11;C16	Disease or Syndrome	Not Autism	12	False	0.0008725157537566651	0.0	9
2220	C1850362	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 1B	disease	C11;C16	Disease or Syndrome	Not Autism	12	False	0.0008725157537566651	0.0	9
2221	C1864877	NIGHT BLINDNESS, CONGENITAL STATIONARY, TYPE 2B (disorder)	disease	C11;C16	Disease or Syndrome	Not Autism	12	False	0.0008725157537566651	0.0	9
2222	C3495587	Night Blindness, Congenital Stationary, Type 1A	disease	C11;C16	Disease or Syndrome	Not Autism	12	False	0.0008725157537566651	0.0	9
2223	C3501847	Night blindness, congenital stationary, type 1	disease	C11;C16	Disease or Syndrome	Not Autism	12	False	0.0008725157537566651	0.0	9
2224	C3711543	X-Linked Csnb	disease	C11;C16	Disease or Syndrome	Not Autism	12	False	0.0008725157537566651	0.0	9
2225	C4041558	Cone-rod synaptic disorder, congenital nonprogressive	disease	C11;C16	Disease or Syndrome	Not Autism	13	False	0.0008725157537566651	0.0	9
2226	C0024591	Malignant hyperpyrexia due to anesthesia	disease	C23	Disease or Syndrome	Not Autism	2	False	0.0015511391177896268	0.00044579333179952914	16
2227	C0035229	Respiratory Insufficiency	phenotype	C08	Pathologic Function	Not Autism	12	False	0.007077072224915172	7.915913650194507e-06	73
2228	C0235063	Respiratory Depression	phenotype	C08	Pathologic Function	Not Autism	12	False	0.007077072224915172	7.915913650194507e-06	73
2229	C0238357	Hyperkalemic periodic paralysis	disease	C05;C10;C16;C18	Disease or Syndrome	Not Autism	3	False	0.0026175472612699952	0.0005900018075064463	27
2230	C0238358	Hypokalemic periodic paralysis	disease	C05;C10;C16;C18	Disease or Syndrome	Not Autism	3	False	0.0026175472612699952	0.0005900018075064463	27
2231	C0268446	Thyrotoxic periodic paralysis	disease		Disease or Syndrome	Not Autism	3	False	0.0007755695588948134	0.00014868091044451906	8
2232	C1145670	Respiratory Failure	disease	C08	Disease or Syndrome	Not Autism	12	False	0.007077072224915172	7.915913650194507e-06	73
2233	C1866077	MALIGNANT HYPERTHERMIA, SUSCEPTIBILITY TO, 5	phenotype		Finding	Not Autism	1	False	0.0006786233640329617	0.0	7
2234	C2749982	THYROTOXIC PERIODIC PARALYSIS, SUSCEPTIBILITY TO, 1	phenotype		Finding	Not Autism	1	False	0.0006786233640329617	0.0	7
2235	C2930984	Malignant hyperthermia susceptibility type 5	phenotype	C23	Pathologic Function	Not Autism	1	False	0.0006786233640329617	0.0	7
2236	C3714580	Hypokalemic periodic paralysis type 1	disease		Disease or Syndrome	Not Autism	2	False	0.0025206010664081437	0.0005156707517601276	26
2237	C1865020	Short QT Syndrome 1	disease	C14;C16;C23	Disease or Syndrome	Not Autism	4	False	0.0017450315075133302	0.0004363977161337072	18
2238	C2678477	Brugada Syndrome 4	disease	C14;C16	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
2239	C0014548	Epilepsy, Generalized	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0019389238972370335	8.543736251049267e-05	20
2240	C0017332	Generalized Nonconvulsive Seizure Disorder	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0019389238972370335	8.543736251049267e-05	20
2241	C0086236	Epilepsy, Atonic	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0019389238972370335	8.543736251049267e-05	20
2242	C0086241	Epilepsy, Tonic	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0019389238972370335	8.543736251049267e-05	20
2243	C0270850	Idiopathic generalized epilepsy	disease	C10	Disease or Syndrome	Not Autism	5	False	0.0020358700920988853	0.0006747163355002828	21
2244	C0270853	Juvenile Myoclonic Epilepsy	disease	C10	Disease or Syndrome	Not Autism	7	False	0.0037809015996122155	0.0010840220022806787	39
2245	C0270854	Symptomatic Generalized Epilepsy	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0019389238972370335	8.543736251049267e-05	20
2246	C0311334	Generalized convulsive epilepsy	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0019389238972370335	8.543736251049267e-05	20
2247	C0347869	Epilepsy, Akinetic	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0019389238972370335	8.543736251049267e-05	20
2248	C0393676	Panayiotopoulos Syndrome	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0028114396509936984	0.0006954097711798841	29
2249	C1866039	EPISODIC ATAXIA, TYPE 5	disease	C10;C23	Disease or Syndrome	Not Autism	1	False	0.0009694619486185168	7.599199782117665e-06	10
2250	C0342791	Carnitine-Acylcarnitine Translocase Deficiency	disease	C16;C18	Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
2251	C0002875	Cooley's anemia	disease	C15;C16	Disease or Syndrome	Not Autism	11	False	0.0019389238972370335	5.9442093804317806e-05	20
2252	C0002895	Anemia, Sickle Cell	disease	C15;C16	Disease or Syndrome	Not Autism	8	False	0.005913717886572952	0.0020800844841949817	61
2253	C0005283	beta Thalassemia	disease	C15;C16	Disease or Syndrome	Not Autism	11	False	0.0019389238972370335	5.9442093804317806e-05	20
2254	C0019025	Hemoglobin F Disease	disease	C15;C16	Disease or Syndrome	Not Autism	14	False	0.0022297624818225885	0.00013007416894935032	23
2255	C0023440	Acute Erythroblastic Leukemia	disease	C04;C15	Neoplastic Process	Not Autism	4	False	0.0012603005332040718	1.1321651294712556e-06	13
2256	C0085578	Thalassemia Minor	disease	C15;C16	Disease or Syndrome	Not Autism	11	False	0.0019389238972370335	5.9442093804317806e-05	20
2257	C0271979	Thalassemia Intermedia	disease	C15;C16	Disease or Syndrome	Not Autism	11	False	0.0019389238972370335	5.9442093804317806e-05	20
2258	C0949116	Congenital hypoplastic anemia	disease	C15;C16	Disease or Syndrome	Not Autism	2	False	0.00116335433834222	8.554294117751201e-07	12
2259	C4225320	EPILEPTIC ENCEPHALOPATHY, EARLY INFANTILE, 50	disease		Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	0.0	4
2260	C0031149	Peritoneal Neoplasms	group	C04;C06	Neoplastic Process	Not Autism	10	False	0.0009694619486185168	4.570304370199932e-07	10
2261	C4318618	Peritoneal Surface Malignancy	disease	C04;C06	Neoplastic Process	Not Autism	10	False	0.0006786233640329617	1.4417587159443943e-07	7
2262	C0007852	Cervical Migraine Syndrome	disease	C10	Disease or Syndrome	Not Autism	9	False	0.002714493456131847	0.00011689866271903182	28
2263	A10	Down Syndrome	disease	C04;C09;C10;C11;C15;C16;C23;F01;F03	Disease or Syndrome	Syndromic Autism	23	True	0.00639844886088221	0.00011818829279382444	66
2264	C0018984	Hemicrania migraine	disease	C10	Disease or Syndrome	Not Autism	9	False	0.002714493456131847	0.00011689866271903182	28
2265	C0020437	Hypercalcemia	disease	C18	Disease or Syndrome	Not Autism	13	False	0.009112942317014058	0.0006814961385000088	94
2266	C0026141	Milk-Alkali Syndrome	disease	C18	Disease or Syndrome	Not Autism	13	False	0.009112942317014058	0.0006814961385000088	94
2267	C0042331	Migraine Variant	disease	C10	Disease or Syndrome	Not Autism	9	False	0.002714493456131847	0.00011689866271903182	28
2268	C0043250	Injury wounds	group	C26	Injury or Poisoning	Not Autism	18	False	0.01851672321861367	0.0008723193330831803	191
2269	C0043251	Wounds and Injuries	group	C26	Injury or Poisoning	Not Autism	18	False	0.01851672321861367	0.0008723193330831803	191
2270	C0085129	Bronchial Hyperreactivity	disease	C08	Disease or Syndrome	Not Autism	12	False	0.008531265147842948	2.9615850973717626e-05	88
2271	C0149931	Migraine Disorders	group	C10	Disease or Syndrome	Not Autism	11	False	0.004071740184197771	0.00019077960890633017	42
2272	C0149940	Sciatic Neuropathy	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0006786233640329617	2.2497198134240243e-06	7
2273	C0154748	Lesion of Sciatic Nerve	group	C10	Disease or Syndrome	Not Autism	4	False	0.0006786233640329617	2.2497198134240243e-06	7
2274	C0242013	Sciatic Neuritis	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0006786233640329617	2.2497198134240243e-06	7
2275	C0270858	Abdominal Migraine	disease	C10	Disease or Syndrome	Not Autism	9	False	0.002714493456131847	0.00011689866271903182	28
2276	C0338480	Common Migraine	disease	C10	Disease or Syndrome	Not Autism	7	False	0.0019389238972370335	0.00039904786230386517	20
2277	C0338489	Status Migrainosus	disease	C10	Disease or Syndrome	Not Autism	9	False	0.002714493456131847	0.00011689866271903182	28
2278	C0432417	Trisomy 21, Meiotic Nondisjunction	disease	C10;C16	Disease or Syndrome	Not Autism	14	False	0.0037809015996122155	5.472941301087296e-06	39
2279	C0521664	Acute Confusional Migraine	disease	C10	Disease or Syndrome	Not Autism	9	False	0.002714493456131847	0.00011689866271903182	28
2280	C0700438	Sick Headaches	disease	C10	Disease or Syndrome	Not Autism	9	False	0.002714493456131847	0.00011689866271903182	28
2281	C0751081	Trisomy 21, Mitotic Nondisjunction	disease	C10;C16	Disease or Syndrome	Not Autism	14	False	0.0037809015996122155	5.472941301087296e-06	39
2282	C0751924	Neuralgia-Neuritis, Sciatic Nerve	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0006786233640329617	2.2497198134240243e-06	7
2283	C0751925	Sciatic Nerve Palsy	disease	C10	Disease or Syndrome	Not Autism	4	False	0.0006786233640329617	2.2497198134240243e-06	7
2284	C3263723	Traumatic injury	group	C26	Injury or Poisoning	Not Autism	18	False	0.018322830828889965	0.0008533851136032115	189
2285	C4046002	Research-Related Injuries	group	C26	Injury or Poisoning	Not Autism	18	False	0.018322830828889965	0.0008533851136032115	189
2286	C0031391	Phencyclidine Abuse	disease	C25;F03	Mental or Behavioral Dysfunction	Not Autism	7	False	0.0016480853126514784	0.0002303581315250229	17
2287	C0236742	Phencyclidine-Related Disorders	group	C25;F03	Mental or Behavioral Dysfunction	Not Autism	7	False	0.0016480853126514784	0.0002303581315250229	17
2288	C0340485	Familial ventricular tachycardia	disease	C14;C23	Disease or Syndrome	Not Autism	5	False	0.0010664081434803685	0.00010200299265760441	11
2289	C2677794	Stress-induced polymorphic ventricular tachycardia	disease	C14;C23	Disease or Syndrome	Not Autism	4	False	0.0010664081434803685	0.00010200299265760441	11
2290	C3554047	VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 4	disease		Disease or Syndrome	Not Autism	1	False	0.00058167716917111	7.555893853321133e-08	6
2291	C4015671	LONG QT SYNDROME 14	disease		Disease or Syndrome	Not Autism	1	False	0.00058167716917111	7.555893853321133e-08	6
2292	C0588008	Severe depression	disease		Mental or Behavioral Dysfunction	Not Autism	6	False	0.0053320407174018425	0.00034920934623782623	55
2293	C4015695	LONG QT SYNDROME 15	disease		Disease or Syndrome	Not Autism	1	False	0.0003877847794474067	4.1957465563609685e-07	4
2294	C0001815	Primary Myelofibrosis	disease	C15	Neoplastic Process	Not Autism	6	False	0.0029083858458555504	0.00028766001197378147	30
2295	C0004565	Melanoma, B16	disease	C04	Experimental Model of Disease; Neoplastic Process	Not Autism	3	False	0.00058167716917111	0.0	6
2296	C0009075	Melanoma, Cloudman S91	disease	C04	Experimental Model of Disease; Neoplastic Process	Not Autism	3	False	0.00058167716917111	0.0	6
2297	C0018598	Melanoma, Harding-Passey	disease	C04	Experimental Model of Disease; Neoplastic Process	Not Autism	3	False	0.00058167716917111	0.0	6
2298	C0025205	Melanoma, Experimental	disease	C04	Experimental Model of Disease; Neoplastic Process	Not Autism	3	False	0.00058167716917111	0.0	6
2299	C0026987	Myelofibrosis	disease		Neoplastic Process	Not Autism	4	False	0.0022297624818225885	0.0002291276077936915	23
2300	C0036939	Shared Paranoid Disorder	disease	F03	Mental or Behavioral Dysfunction	Not Autism	5	False	0.0018419777023751817	4.325653832722766e-05	19
2301	C0040028	Thrombocythemia, Essential	disease	C15	Disease or Syndrome	Not Autism	12	False	0.006301502666020359	0.00018198384310300306	65
2302	C3489628	Thrombocytosis, Autosomal Dominant	disease	C15	Disease or Syndrome	Not Autism	9	False	0.007077072224915172	0.0013934042174717114	73
2303	C0029134	Optic Neuritis	disease	C10;C11	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
2304	C0085582	Retrobulbar Neuritis	disease	C10;C11	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
2305	C0524679	Neuropapillitis	disease	C10;C11	Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
2306	C4310800	SPASTIC PARAPLEGIA 76, AUTOSOMAL RECESSIVE	disease		Disease or Syndrome	Not Autism	1	False	0.000290838584585555	0.0	3
2307	C0686353	Muscular Dystrophies, Limb-Girdle	group	C05;C10;C16	Disease or Syndrome	Not Autism	44	False	0.003587009209888512	0.000972059803272152	37
2308	C1299884	Eosinophilic myositis (disorder)	disease	C05;C10;C16	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
2309	C1869123	Limb-girdle muscular dystrophy type 2A	disease	C05;C10;C16	Disease or Syndrome	Not Autism	1	False	9.694619486185167e-05	0.0	1
2310	C1849193	PEELING SKIN SYNDROME	disease	C16;C17	Disease or Syndrome	Not Autism	12	False	0.0004847309743092584	0.0005944980543554775	5
2311	C4225381	PEELING SKIN WITH LEUKONYCHIA, ACRAL PUNCTATE KERATOSES, CHEILITIS, AND KNUCKLE PADS	disease		Disease or Syndrome	Not Autism	1	False	0.0	0.0	0
2312	C0598608	Hyperhomocysteinemia	disease	C16;C18	Disease or Syndrome	Not Autism	11	False	0.004750363548230732	0.00016502105648513794	49
2313	C0011882	Diabetic Neuropathies	group	C10;C19	Disease or Syndrome	Not Autism	14	False	0.012893843916626273	9.141091074838801e-05	133
2314	C0014476	Eperythrozoonosis	disease	C01	Disease or Syndrome	Not Autism	3	False	0.003877847794474067	0.00019681862617877322	40
2315	C0026936	Mycoplasma Infections	group	C01	Disease or Syndrome	Not Autism	3	False	0.003877847794474067	0.00019681862617877322	40
2316	C0271673	Symmetric Diabetic Proximal Motor Neuropathy	disease	C10;C19	Disease or Syndrome	Not Autism	14	False	0.012893843916626273	9.141091074838801e-05	133
2317	C0271674	Asymmetric Diabetic Proximal Motor Neuropathy	disease	C10;C19	Disease or Syndrome	Not Autism	14	False	0.012893843916626273	9.141091074838801e-05	133
